Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
14369 30th Av Ne,Auto Fire Alarm,09/30/2013 02:15:00 AM +0000,47.732654,-122.296534,"(47.732654, -122.296534)",F130098880
600 N 85th St,Auto Fire Alarm,09/30/2013 02:13:00 AM +0000,47.690583,-122.351344,"(47.690583, -122.351344)",F130098877
2733 3rd Av S,Auto Fire Alarm,09/30/2013 01:20:00 AM +0000,47.579463,-122.329988,"(47.579463, -122.329988)",F130098866
1000 4th Av,Auto Fire Alarm,09/29/2013 11:37:00 PM +0000,47.606088,-122.332909,"(47.606088, -122.332909)",F130098840
800 Jefferson St,Auto Fire Alarm,09/29/2013 09:57:00 PM +0000,47.604377,-122.325207,"(47.604377, -122.325207)",F130098809
12558 Lake City Way Ne,Auto Fire Alarm,09/29/2013 06:49:00 PM +0000,47.719801,-122.294924,"(47.719801, -122.294924)",F130098770
2901 S Jackson St,Auto Fire Alarm,09/29/2013 05:54:00 PM +0000,47.599202,-122.294944,"(47.599202, -122.294944)",F130098743
1802 17th Av,Auto Fire Alarm,09/29/2013 05:22:00 PM +0000,47.61762,-122.310139,"(47.61762, -122.310139)",F130098734
10744 Greenwood Av N,Auto Fire Alarm,09/29/2013 03:49:00 PM +0000,47.707161,-122.355469,"(47.707161, -122.355469)",F130098709
6520 35th Av Sw,Auto Fire Alarm,09/29/2013 02:18:00 PM +0000,47.544499,-122.376449,"(47.544499, -122.376449)",F130098698
7401 Greenwood Av N,Auto Fire Alarm,09/29/2013 01:52:00 PM +0000,47.682554,-122.3553,"(47.682554, -122.3553)",F130098692
4040 26th Av Sw,Auto Fire Alarm,09/29/2013 12:54:00 PM +0000,47.567175,-122.365445,"(47.567175, -122.365445)",F130098681
11030 5th Av Ne,Auto Fire Alarm,09/29/2013 12:02:00 PM +0000,47.709488,-122.323301,"(47.709488, -122.323301)",F130098677
4040 26th Av Sw,Auto Fire Alarm,09/29/2013 11:53:00 AM +0000,47.567175,-122.365445,"(47.567175, -122.365445)",F130098673
170 11th Av,Auto Fire Alarm,09/29/2013 11:46:00 AM +0000,47.603272,-122.318102,"(47.603272, -122.318102)",F130098672
1531 Western Av,Auto Fire Alarm,09/29/2013 11:29:00 AM +0000,47.608928,-122.341647,"(47.608928, -122.341647)",F130098669
1223 E Cherry St,Auto Fire Alarm,09/29/2013 09:09:00 AM +0000,47.608058,-122.31647,"(47.608058, -122.31647)",F130098648
321 16th Av S,Auto Fire Alarm,09/29/2013 08:45:00 AM +0000,47.599839,-122.311575,"(47.599839, -122.311575)",F130098643
170 11th Av,Auto Fire Alarm,09/29/2013 08:24:00 AM +0000,47.603272,-122.318102,"(47.603272, -122.318102)",F130098637
1515 Belmont Av,Auto Fire Alarm,09/29/2013 07:39:00 AM +0000,47.614256,-122.32446,"(47.614256, -122.32446)",F130098625
3812 14th Av W,Auto Fire Alarm,09/29/2013 07:08:00 AM +0000,47.654127,-122.37491,"(47.654127, -122.37491)",F130098619
6413 Seaview Av Nw,Auto Fire Alarm,09/29/2013 06:58:00 AM +0000,47.674786,-122.406362,"(47.674786, -122.406362)",F130098614
10744 Greenwood Av N,Auto Fire Alarm,09/29/2013 06:55:00 AM +0000,47.707161,-122.355469,"(47.707161, -122.355469)",F130098612
533 3rd Av W,Auto Fire Alarm,09/29/2013 06:24:00 AM +0000,47.623717,-122.360635,"(47.623717, -122.360635)",F130098605
916 E Marion St,Auto Fire Alarm,09/29/2013 04:29:00 AM +0000,47.610405,-122.319357,"(47.610405, -122.319357)",F130098581
202 6th Av S,Auto Fire Alarm,09/29/2013 03:33:00 AM +0000,47.600854,-122.326354,"(47.600854, -122.326354)",F130098561
916 E Marion St,Auto Fire Alarm,09/29/2013 02:34:00 AM +0000,47.610405,-122.319357,"(47.610405, -122.319357)",F130098537
7109 Aurora Av N,Auto Fire Alarm,09/29/2013 12:07:00 AM +0000,47.681,-122.34474,"(47.681, -122.34474)",F130098468
6901 Sand Point Way Ne,Auto Fire Alarm,09/28/2013 11:54:00 PM +0000,47.678774,-122.263605,"(47.678774, -122.263605)",F130098458
2000 2nd Av,Auto Fire Alarm,09/28/2013 11:45:00 PM +0000,47.611733,-122.341753,"(47.611733, -122.341753)",F130098452
1421 34th Av,Auto Fire Alarm,09/28/2013 11:41:00 PM +0000,47.613125,-122.289299,"(47.613125, -122.289299)",F130098446
1701 18th Av S,Auto Fire Alarm,09/28/2013 11:34:00 PM +0000,47.588414,-122.309467,"(47.588414, -122.309467)",F130098440
1201 Boylston Av,Auto Fire Alarm,09/28/2013 10:04:00 PM +0000,47.612158,-122.323113,"(47.612158, -122.323113)",F130098399
2301 S Jackson St,Auto Fire Alarm,09/28/2013 08:30:00 PM +0000,47.599281,-122.302222,"(47.599281, -122.302222)",F130098381
200 Thomas St,Auto Fire Alarm,09/28/2013 08:26:00 PM +0000,47.620926,-122.352821,"(47.620926, -122.352821)",F130098379
2212 1st Av,Auto Fire Alarm,09/28/2013 08:24:00 PM +0000,47.612692,-122.345359,"(47.612692, -122.345359)",F130098378
1302 Ne Campus Pkwy,Auto Fire Alarm,09/28/2013 07:57:00 PM +0000,47.656225,-122.314395,"(47.656225, -122.314395)",F130098369
1302 Ne Campus Pkwy,Auto Fire Alarm,09/28/2013 07:57:00 PM +0000,47.656225,-122.314395,"(47.656225, -122.314395)",F130098368
2000 2nd Av,Auto Fire Alarm,09/28/2013 07:55:00 PM +0000,47.611733,-122.341753,"(47.611733, -122.341753)",F130098366
1311 S Massachusetts St,Auto Fire Alarm,09/28/2013 07:45:00 PM +0000,47.588437,-122.315855,"(47.588437, -122.315855)",F130098354
7325 Rainier Av S,Auto Fire Alarm,09/28/2013 07:44:00 PM +0000,47.536696,-122.270213,"(47.536696, -122.270213)",F130098353
2720 3rd Av,Auto Fire Alarm,09/28/2013 06:48:00 PM +0000,47.617238,-122.349079,"(47.617238, -122.349079)",F130098340
400 Broad St,Auto Fire Alarm,09/28/2013 04:12:00 PM +0000,47.619744,-122.348859,"(47.619744, -122.348859)",F130098286
1326 5th Av,Auto Fire Alarm,09/28/2013 03:04:00 PM +0000,47.608946,-122.333989,"(47.608946, -122.333989)",F130098275
1400 Utah St,Auto Fire Alarm,09/28/2013 02:50:00 PM +0000,47.660574,-122.430716,"(47.660574, -122.430716)",F130098271
4200 Whitman Ct Ne,Auto Fire Alarm,09/28/2013 02:08:00 PM +0000,47.658634,-122.304247,"(47.658634, -122.304247)",F130098268
2301 S Jackson St,Auto Fire Alarm,09/28/2013 08:31:00 AM +0000,47.599281,-122.302222,"(47.599281, -122.302222)",F130098222
2200 2nd Av,Auto Fire Alarm,09/28/2013 04:38:00 AM +0000,47.613271,-122.344353,"(47.613271, -122.344353)",F130098177
415 10th Av,Auto Fire Alarm,09/28/2013 01:28:00 AM +0000,47.605346,-122.319413,"(47.605346, -122.319413)",F130098126
4707 12th Av Ne,Auto Fire Alarm,09/28/2013 12:38:00 AM +0000,47.663142,-122.315263,"(47.663142, -122.315263)",F130098112
121 S Jackson St,Auto Fire Alarm,09/27/2013 11:27:00 PM +0000,47.599204,-122.333617,"(47.599204, -122.333617)",F130098098
900 Madison St,Auto Fire Alarm,09/27/2013 10:57:00 PM +0000,47.608409,-122.327361,"(47.608409, -122.327361)",F130098089
2105 5th Av,Auto Fire Alarm,09/27/2013 10:19:00 PM +0000,47.614527,-122.340527,"(47.614527, -122.340527)",F130098081
4544 7th Av Ne,Auto Fire Alarm,09/27/2013 08:16:00 PM +0000,47.661533,-122.320727,"(47.661533, -122.320727)",F130098023
820 18th Av,Auto Fire Alarm,09/27/2013 06:18:00 PM +0000,47.609421,-122.30892,"(47.609421, -122.30892)",F130098003
1410 Ne 66th St,Auto Fire Alarm,09/27/2013 05:36:00 PM +0000,47.676516,-122.313014,"(47.676516, -122.313014)",F130097988
100 N 85th St,Auto Fire Alarm,09/27/2013 04:19:00 PM +0000,47.69061,-122.357982,"(47.69061, -122.357982)",F130097965
215 Columbia St,Auto Fire Alarm,09/27/2013 04:18:00 PM +0000,47.603804,-122.333655,"(47.603804, -122.333655)",F130097963
3841 Ne 123rd St,Auto Fire Alarm,09/27/2013 03:54:00 PM +0000,47.717348,-122.286888,"(47.717348, -122.286888)",F130097958
1118 5th Av,Auto Fire Alarm,09/27/2013 02:54:00 PM +0000,47.60739,-122.332564,"(47.60739, -122.332564)",F130097942
2243 Franklin Av E,Auto Fire Alarm,09/27/2013 09:25:00 AM +0000,47.638881,-122.324678,"(47.638881, -122.324678)",F130097902
1222 1st Av,Auto Fire Alarm,09/27/2013 08:47:00 AM +0000,47.606275,-122.337684,"(47.606275, -122.337684)",F130097899
1315 Ne Campus Pkwy,Auto Fire Alarm,09/27/2013 06:42:00 AM +0000,47.655998,-122.31426,"(47.655998, -122.31426)",F130097884
1700 1st Av S,Auto Fire Alarm,09/27/2013 03:33:00 AM +0000,47.588229,-122.334197,"(47.588229, -122.334197)",F130097842
1705 Belmont Av,Auto Fire Alarm,09/27/2013 03:16:00 AM +0000,47.616405,-122.324488,"(47.616405, -122.324488)",F130097841
747 N 135th St,Auto Fire Alarm,09/27/2013 01:09:00 AM +0000,47.726864,-122.348012,"(47.726864, -122.348012)",F130097801
311 Bellevue Av E,Auto Fire Alarm,09/26/2013 10:40:00 PM +0000,47.620949,-122.32658,"(47.620949, -122.32658)",F130097755
3301 S Norfolk St,Auto Fire Alarm,09/26/2013 08:59:00 PM +0000,47.513599,-122.290706,"(47.513599, -122.290706)",F130097715
12546 33rd Av Ne,Auto Fire Alarm,09/26/2013 07:20:00 PM +0000,47.719433,-122.29273,"(47.719433, -122.29273)",F130097681
1205 Thomas St,Auto Fire Alarm,09/26/2013 07:15:00 PM +0000,47.620814,-122.332852,"(47.620814, -122.332852)",F130097679
6601 Ne Windermere Rd,Auto Fire Alarm,09/26/2013 06:25:00 PM +0000,47.672509,-122.25571,"(47.672509, -122.25571)",F130097654
8302 Renton Av S,Auto Fire Alarm,09/26/2013 05:25:00 PM +0000,47.52922,-122.278096,"(47.52922, -122.278096)",F130097625
62 Cedar St,Auto Fire Alarm,09/26/2013 05:11:00 PM +0000,47.615116,-122.351504,"(47.615116, -122.351504)",F130097618
310 30th Av E,Auto Fire Alarm,09/26/2013 03:42:00 PM +0000,47.621437,-122.29317,"(47.621437, -122.29317)",F130097590
601 N 59th St,Auto Fire Alarm,09/26/2013 03:11:00 PM +0000,47.671739,-122.351407,"(47.671739, -122.351407)",F130097582
315 W Bertona St,Auto Fire Alarm,09/26/2013 02:52:00 PM +0000,47.650416,-122.361321,"(47.650416, -122.361321)",F130097575
14200 Linden Av N,Auto Fire Alarm,09/26/2013 02:34:00 PM +0000,47.731677,-122.347772,"(47.731677, -122.347772)",F130097567
716 Boylston Av E,Auto Fire Alarm,09/26/2013 02:19:00 PM +0000,47.625294,-122.32358,"(47.625294, -122.32358)",F130097561
7000 Highland Park Way Sw,Auto Fire Alarm,09/26/2013 01:40:00 PM +0000,47.539643,-122.345472,"(47.539643, -122.345472)",F130097555
334 1st Av N,Auto Fire Alarm,09/26/2013 01:09:00 PM +0000,47.621329,-122.355431,"(47.621329, -122.355431)",F130097548
2115 California Av Sw,Auto Fire Alarm,09/26/2013 12:42:00 PM +0000,47.585161,-122.386379,"(47.585161, -122.386379)",F130097544
220 W Harrison St,Auto Fire Alarm,09/26/2013 11:59:00 AM +0000,47.622119,-122.359593,"(47.622119, -122.359593)",F130097536
2008 Westlake Av,Auto Fire Alarm,09/26/2013 09:16:00 AM +0000,47.615007,-122.337781,"(47.615007, -122.337781)",F130097522
412 12th Av S,Auto Fire Alarm,09/26/2013 07:13:00 AM +0000,47.599085,-122.317224,"(47.599085, -122.317224)",F130097509
4506 17th Av Ne,Auto Fire Alarm,09/26/2013 07:04:00 AM +0000,47.661314,-122.309512,"(47.661314, -122.309512)",F130097506
1401 Boren Av,Auto Fire Alarm,09/26/2013 06:10:00 AM +0000,47.612472,-122.328005,"(47.612472, -122.328005)",F130097496
300 Elliott Av W,Auto Fire Alarm,09/26/2013 03:48:00 AM +0000,47.620961,-122.361282,"(47.620961, -122.361282)",F130097457
8815 Seward Park Av S,Auto Fire Alarm,09/26/2013 03:32:00 AM +0000,47.52412,-122.264611,"(47.52412, -122.264611)",F130097453
400 Ne 45th St,Auto Fire Alarm,09/26/2013 02:28:00 AM +0000,47.661339,-122.324036,"(47.661339, -122.324036)",F130097438
170 11th Av,Auto Fire Alarm,09/26/2013 02:03:00 AM +0000,47.603272,-122.318102,"(47.603272, -122.318102)",F130097425
720 Seneca St,Auto Fire Alarm,09/26/2013 02:01:00 AM +0000,47.609088,-122.330457,"(47.609088, -122.330457)",F130097424
805 Marion St,Auto Fire Alarm,09/26/2013 12:40:00 AM +0000,47.607255,-122.327761,"(47.607255, -122.327761)",F130097400
13530 Linden Av N,Auto Fire Alarm,09/25/2013 11:59:00 PM +0000,47.727791,-122.347725,"(47.727791, -122.347725)",F130097383
13530 Linden Av N,Auto Fire Alarm,09/25/2013 11:59:00 PM +0000,47.727791,-122.347725,"(47.727791, -122.347725)",F130097384
1900 5th Av,Auto Fire Alarm,09/25/2013 11:19:00 PM +0000,47.612958,-122.337873,"(47.612958, -122.337873)",F130097368
3236 Sw Avalon Way,Auto Fire Alarm,09/25/2013 11:15:00 PM +0000,47.564395,-122.372817,"(47.564395, -122.372817)",F130097366
2013 4th Av,Auto Fire Alarm,09/25/2013 10:10:00 PM +0000,47.613157,-122.340192,"(47.613157, -122.340192)",F130097346
2013 4th Av,Auto Fire Alarm,09/25/2013 09:24:00 PM +0000,47.613157,-122.340192,"(47.613157, -122.340192)",F130097335
1501 17th Av,Auto Fire Alarm,09/25/2013 09:13:00 PM +0000,47.614106,-122.310161,"(47.614106, -122.310161)",F130097331
230 Broadway E,Auto Fire Alarm,09/25/2013 08:59:00 PM +0000,47.620254,-122.320879,"(47.620254, -122.320879)",F130097324
215 10th Av E,Auto Fire Alarm,09/25/2013 08:52:00 PM +0000,47.620084,-122.319542,"(47.620084, -122.319542)",F130097321
1103 16th Av,Auto Fire Alarm,09/25/2013 08:27:00 PM +0000,47.611553,-122.311479,"(47.611553, -122.311479)",F130097311
530 4th Av W,Auto Fire Alarm,09/25/2013 07:53:00 PM +0000,47.623683,-122.361941,"(47.623683, -122.361941)",F130097302
645 Elliott Av W,Auto Fire Alarm,09/25/2013 06:36:00 PM +0000,47.625355,-122.366703,"(47.625355, -122.366703)",F130097276
2600 Sw Thistle St,Auto Fire Alarm,09/25/2013 06:33:00 PM +0000,47.52828,-122.365857,"(47.52828, -122.365857)",F130097274
1005 Terrace St,Auto Fire Alarm,09/25/2013 06:00:00 PM +0000,47.604615,-122.32228,"(47.604615, -122.32228)",F130097264
2101 S Jackson St,Auto Fire Alarm,09/25/2013 05:48:00 PM +0000,47.599268,-122.304323,"(47.599268, -122.304323)",F130097260
14200 Linden Av N,Auto Fire Alarm,09/25/2013 05:48:00 PM +0000,47.731677,-122.347772,"(47.731677, -122.347772)",F130097261
1300 E Columbia St,Auto Fire Alarm,09/25/2013 04:19:00 PM +0000,47.609221,-122.31545,"(47.609221, -122.31545)",F130097234
1200 3rd Av,Auto Fire Alarm,09/25/2013 01:57:00 PM +0000,47.60705,-122.335324,"(47.60705, -122.335324)",F130097207
2121 26th Av S,Auto Fire Alarm,09/25/2013 12:42:00 PM +0000,47.584234,-122.299024,"(47.584234, -122.299024)",F130097192
2121 26th Av S,Auto Fire Alarm,09/25/2013 08:50:00 AM +0000,47.584234,-122.299024,"(47.584234, -122.299024)",F130097166
330 3rd Av W,Auto Fire Alarm,09/25/2013 05:44:00 AM +0000,47.621301,-122.360653,"(47.621301, -122.360653)",F130097139
2013 4th Av,Auto Fire Alarm,09/25/2013 05:17:00 AM +0000,47.613157,-122.340192,"(47.613157, -122.340192)",F130097131
1922 9th Av,Auto Fire Alarm,09/25/2013 04:09:00 AM +0000,47.615781,-122.334715,"(47.615781, -122.334715)",F130097103
4290 Whitman Ct Ne,Auto Fire Alarm,09/25/2013 04:05:00 AM +0000,47.659443,-122.304293,"(47.659443, -122.304293)",F130097102
100 23rd Av S,Auto Fire Alarm,09/24/2013 06:17:00 PM +0000,47.601667,-122.302339,"(47.601667, -122.302339)",F130096910
2008 Westlake Av,Auto Fire Alarm,09/24/2013 05:52:00 PM +0000,47.615007,-122.337781,"(47.615007, -122.337781)",F130096892
3301 S Horton St,Auto Fire Alarm,09/24/2013 02:58:00 PM +0000,47.573785,-122.290953,"(47.573785, -122.290953)",F130096843
13305 1st Av Ne,Auto Fire Alarm,09/24/2013 01:50:00 PM +0000,47.725147,-122.328892,"(47.725147, -122.328892)",F130096829
370 Westlake Av N,Auto Fire Alarm,09/24/2013 11:47:00 AM +0000,47.621696,-122.338459,"(47.621696, -122.338459)",F130096810
2400 Elliott Av,Auto Fire Alarm,09/24/2013 03:45:00 AM +0000,47.612815,-122.349533,"(47.612815, -122.349533)",F130096752
1753 Nw 56th St,Auto Fire Alarm,09/24/2013 02:01:00 AM +0000,47.669446,-122.37945,"(47.669446, -122.37945)",F130096724
3812 40th Av Ne,Auto Fire Alarm,09/24/2013 01:34:00 AM +0000,47.656618,-122.284992,"(47.656618, -122.284992)",F130096719
200 1st Av S,Auto Fire Alarm,09/24/2013 12:46:00 AM +0000,47.600883,-122.334182,"(47.600883, -122.334182)",F130096709
2524 16th Av S,Auto Fire Alarm,09/24/2013 12:46:00 AM +0000,47.580822,-122.312101,"(47.580822, -122.312101)",F130096708
2611 S Dearborn St,Auto Fire Alarm,09/23/2013 11:23:00 PM +0000,47.595541,-122.298643,"(47.595541, -122.298643)",F130096668
800 Jefferson St,Auto Fire Alarm,09/23/2013 09:44:00 PM +0000,47.604377,-122.325207,"(47.604377, -122.325207)",F130096641
11030 5th Av Ne,Auto Fire Alarm,09/23/2013 07:15:00 PM +0000,47.709488,-122.323301,"(47.709488, -122.323301)",F130096599
1201 3rd Av,Auto Fire Alarm,09/23/2013 06:55:00 PM +0000,47.60705,-122.335324,"(47.60705, -122.335324)",F130096592
1201 3rd Av,Auto Fire Alarm,09/23/2013 06:55:00 PM +0000,47.60705,-122.335324,"(47.60705, -122.335324)",F130096591
800 Jefferson St,Auto Fire Alarm,09/23/2013 06:46:00 PM +0000,47.604377,-122.325207,"(47.604377, -122.325207)",F130096587
1420 S Trenton St,Auto Fire Alarm,09/23/2013 05:55:00 PM +0000,47.52474,-122.313996,"(47.52474, -122.313996)",F130096570
1201 9th Av,Auto Fire Alarm,09/23/2013 05:26:00 PM +0000,47.609836,-122.328666,"(47.609836, -122.328666)",F130096559
1100 9th Av,Auto Fire Alarm,09/23/2013 04:42:00 PM +0000,47.609122,-122.328013,"(47.609122, -122.328013)",F130096550
11045 8th Av Ne,Auto Fire Alarm,09/23/2013 04:14:00 PM +0000,47.708899,-122.320568,"(47.708899, -122.320568)",F130096542
12505 Greenwood Av N,Auto Fire Alarm,09/23/2013 03:44:00 PM +0000,47.719638,-122.355539,"(47.719638, -122.355539)",F130096527
1819 N 135th St,Auto Fire Alarm,09/23/2013 02:30:00 PM +0000,47.726854,-122.337217,"(47.726854, -122.337217)",F130096503
12740 30th Av Ne,Auto Fire Alarm,09/23/2013 02:36:00 AM +0000,47.721329,-122.296339,"(47.721329, -122.296339)",F130096359
1315 Ne Campus Pkwy,Auto Fire Alarm,09/23/2013 01:41:00 AM +0000,47.655998,-122.31426,"(47.655998, -122.31426)",F130096343
4422 Bagley Av N,Auto Fire Alarm,09/22/2013 09:16:00 PM +0000,47.660525,-122.332561,"(47.660525, -122.332561)",F130096264
516 1st Av W,Auto Fire Alarm,09/22/2013 08:07:00 PM +0000,47.623472,-122.358023,"(47.623472, -122.358023)",F130096248
5516 1st Av S,Auto Fire Alarm,09/22/2013 04:54:00 PM +0000,47.553309,-122.334216,"(47.553309, -122.334216)",F130096198
1959 Ne Pacific St,Auto Fire Alarm,09/22/2013 03:36:00 PM +0000,47.650742,-122.308009,"(47.650742, -122.308009)",F130096173
10515 35th Av Ne,Auto Fire Alarm,09/22/2013 12:16:00 PM +0000,47.704886,-122.290872,"(47.704886, -122.290872)",F130096146
1201 Terry Av,Auto Fire Alarm,09/22/2013 04:03:00 AM +0000,47.610301,-122.327555,"(47.610301, -122.327555)",F130096036
1201 Terry Av,Auto Fire Alarm,09/22/2013 04:03:00 AM +0000,47.610301,-122.327555,"(47.610301, -122.327555)",F130096035
1229 Madison St,Auto Fire Alarm,09/22/2013 04:01:00 AM +0000,47.60994,-122.3237,"(47.60994, -122.3237)",F130096034
109 Yesler Way,Auto Fire Alarm,09/21/2013 03:30:00 PM +0000,47.601722,-122.334074,"(47.601722, -122.334074)",F130095828
2225 4th Av,Auto Fire Alarm,09/21/2013 02:20:00 PM +0000,47.614788,-122.342952,"(47.614788, -122.342952)",F130095810
100 Crockett St,Auto Fire Alarm,09/21/2013 12:43:00 PM +0000,47.637416,-122.355598,"(47.637416, -122.355598)",F130095797
1229 Madison St,Auto Fire Alarm,09/21/2013 10:21:00 AM +0000,47.60994,-122.3237,"(47.60994, -122.3237)",F130095781
2551 Thorndyke Av W,Auto Fire Alarm,09/21/2013 09:46:00 AM +0000,47.642154,-122.385152,"(47.642154, -122.385152)",F130095774
12736 Lake City Way Ne,Auto Fire Alarm,09/21/2013 09:31:00 AM +0000,47.721326,-122.294026,"(47.721326, -122.294026)",F130095771
501 Roy St,Auto Fire Alarm,09/21/2013 04:03:00 AM +0000,47.625423,-122.347538,"(47.625423, -122.347538)",F130095692
325 5th Av N,Auto Fire Alarm,09/21/2013 12:35:00 AM +0000,47.621194,-122.347599,"(47.621194, -122.347599)",F130095640
14027 Lake City Way Ne,Auto Fire Alarm,09/21/2013 12:09:00 AM +0000,47.730274,-122.292316,"(47.730274, -122.292316)",F130095628
637 S Lucile St,Auto Fire Alarm,09/21/2013 12:06:00 AM +0000,47.553378,-122.325732,"(47.553378, -122.325732)",F130095624
6622 62nd Av Ne,Auto Fire Alarm,09/20/2013 11:20:00 PM +0000,47.676596,-122.261466,"(47.676596, -122.261466)",F130095610
418 Bellevue Av E,Auto Fire Alarm,09/20/2013 06:14:00 PM +0000,47.622183,-122.326586,"(47.622183, -122.326586)",F130095500
621 S Jackson St,Auto Fire Alarm,09/20/2013 04:45:00 PM +0000,47.599192,-122.32579,"(47.599192, -122.32579)",F130095474
809 Olive Way,Auto Fire Alarm,09/20/2013 03:48:00 PM +0000,47.6141,-122.333959,"(47.6141, -122.333959)",F130095453
1630 43rd Av E,Auto Fire Alarm,09/20/2013 02:45:00 PM +0000,47.633523,-122.277157,"(47.633523, -122.277157)",F130095432
100 Crockett St,Auto Fire Alarm,09/20/2013 01:19:00 PM +0000,47.637416,-122.355598,"(47.637416, -122.355598)",F130095423
11030 5th Av Ne,Auto Fire Alarm,09/20/2013 08:07:00 AM +0000,47.709488,-122.323301,"(47.709488, -122.323301)",F130095382
12011 Roosevelt Way Ne,Auto Fire Alarm,09/20/2013 01:20:00 AM +0000,47.715876,-122.318023,"(47.715876, -122.318023)",F130095289
100 Melrose Av E,Auto Fire Alarm,09/20/2013 12:50:00 AM +0000,47.618497,-122.327854,"(47.618497, -122.327854)",F130095277
3924 Montlake Blvd Ne,Auto Fire Alarm,09/19/2013 11:22:00 PM +0000,47.652643,-122.303053,"(47.652643, -122.303053)",F130095262
505 1st Av S,Auto Fire Alarm,09/19/2013 10:07:00 PM +0000,47.598135,-122.334191,"(47.598135, -122.334191)",F130095232
4601 Phinney Av N,Auto Fire Alarm,09/19/2013 09:29:00 PM +0000,47.662141,-122.353981,"(47.662141, -122.353981)",F130095215
1016 E Marion St,Auto Fire Alarm,09/19/2013 07:31:00 PM +0000,47.610404,-122.319144,"(47.610404, -122.319144)",F130095188
1814 Minor Av,Auto Fire Alarm,09/19/2013 05:50:00 PM +0000,47.616942,-122.330731,"(47.616942, -122.330731)",F130095151
1311 S Massachusetts St,Auto Fire Alarm,09/19/2013 04:36:00 PM +0000,47.588437,-122.315855,"(47.588437, -122.315855)",F130095135
5516 1st Av S,Auto Fire Alarm,09/19/2013 02:46:00 PM +0000,47.553309,-122.334216,"(47.553309, -122.334216)",F130095091
334 1st Av N,Auto Fire Alarm,09/19/2013 02:14:00 PM +0000,47.621329,-122.355431,"(47.621329, -122.355431)",F130095085
334 1st Av N,Auto Fire Alarm,09/19/2013 02:01:00 PM +0000,47.621329,-122.355431,"(47.621329, -122.355431)",F130095072
6535 Seaview Av Nw,Auto Fire Alarm,09/19/2013 08:16:00 AM +0000,47.676021,-122.406368,"(47.676021, -122.406368)",F130095041
3844 1st Av S,Auto Fire Alarm,09/19/2013 05:19:00 AM +0000,47.569598,-122.334201,"(47.569598, -122.334201)",F130095004
4508 18th Av Ne,Auto Fire Alarm,09/19/2013 04:39:00 AM +0000,47.661323,-122.30838,"(47.661323, -122.30838)",F130094990
533 3rd Av W,Auto Fire Alarm,09/19/2013 04:38:00 AM +0000,47.623717,-122.360635,"(47.623717, -122.360635)",F130094988
600 7th Av,Auto Fire Alarm,09/19/2013 01:27:00 AM +0000,47.604625,-122.32697,"(47.604625, -122.32697)",F130094926
4326 University Way Ne,Auto Fire Alarm,09/19/2013 12:23:00 AM +0000,47.659981,-122.313163,"(47.659981, -122.313163)",F130094902
12505 Aurora Av N,Auto Fire Alarm,09/18/2013 11:34:00 PM +0000,47.719609,-122.344937,"(47.719609, -122.344937)",F130094879
4326 University Way Ne,Auto Fire Alarm,09/18/2013 10:28:00 PM +0000,47.659981,-122.313163,"(47.659981, -122.313163)",F130094861
1959 Ne Pacific St,Auto Fire Alarm,09/18/2013 09:25:00 PM +0000,47.650742,-122.308009,"(47.650742, -122.308009)",F130094844
1959 Ne Pacific St,Auto Fire Alarm,09/18/2013 09:25:00 PM +0000,47.650742,-122.308009,"(47.650742, -122.308009)",F130094845
4045 23rd Av W,Auto Fire Alarm,09/18/2013 09:22:00 PM +0000,47.656371,-122.38579,"(47.656371, -122.38579)",F130094841
2600 Sw Thistle St,Auto Fire Alarm,09/18/2013 08:47:00 PM +0000,47.52828,-122.365857,"(47.52828, -122.365857)",F130094828
3231 17th Av W,Auto Fire Alarm,09/18/2013 08:07:00 PM +0000,47.648748,-122.378875,"(47.648748, -122.378875)",F130094814
805 10th Av,Auto Fire Alarm,09/18/2013 08:04:00 PM +0000,47.609285,-122.319366,"(47.609285, -122.319366)",F130094812
2911 2nd Av,Auto Fire Alarm,09/18/2013 08:02:00 PM +0000,47.617657,-122.35177,"(47.617657, -122.35177)",F130094811
4001 East Stevens Way Ne,Auto Fire Alarm,09/18/2013 07:11:00 PM +0000,47.65604,-122.304571,"(47.65604, -122.304571)",F130094797
99 Union St,Auto Fire Alarm,09/18/2013 03:30:00 PM +0000,47.607828,-122.339105,"(47.607828, -122.339105)",F130094728
2225 4th Av,Auto Fire Alarm,09/18/2013 11:17:00 AM +0000,47.614788,-122.342952,"(47.614788, -122.342952)",F130094685
2321 4th Av,Auto Fire Alarm,09/18/2013 11:05:00 AM +0000,47.615526,-122.3442,"(47.615526, -122.3442)",F130094682
2225 4th Av,Auto Fire Alarm,09/18/2013 10:45:00 AM +0000,47.614788,-122.342952,"(47.614788, -122.342952)",F130094680
701 N 34th St,Auto Fire Alarm,09/18/2013 03:52:00 AM +0000,47.649588,-122.349735,"(47.649588, -122.349735)",F130094614
701 34th Av,Auto Fire Alarm,09/18/2013 03:48:00 AM +0000,47.607941,-122.289424,"(47.607941, -122.289424)",F130094612
2212 1st Av,Auto Fire Alarm,09/18/2013 02:29:00 AM +0000,47.612692,-122.345359,"(47.612692, -122.345359)",F130094585
925 Seneca St,Auto Fire Alarm,09/17/2013 10:13:00 PM +0000,47.609955,-122.328383,"(47.609955, -122.328383)",F130094495
