Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
Rainier Av S / S Henderson St,Wires Down,05/23/2012 12:12:00 PM +0000,47.523307,-122.269986,"(47.523307, -122.269986)",F120046438
1st Av / Cedar St,Wires Down,05/21/2012 04:14:00 AM +0000,47.615802,-122.350616,"(47.615802, -122.350616)",F120045784
Carkeek Dr S / 41st Av S,Wires Down,05/18/2012 03:32:00 AM +0000,47.522787,-122.280895,"(47.522787, -122.280895)",F120044751
8101 Occidental Av S,Wires Down,05/10/2012 10:15:00 PM +0000,47.530511,-122.333914,"(47.530511, -122.333914)",F120042177
1503 Lake Washington Blvd S,Wires Down,05/09/2012 07:36:00 AM +0000,47.588816,-122.289261,"(47.588816, -122.289261)",F120041512
S Jackson St / 26th Av S,Wires Down,05/09/2012 03:57:00 AM +0000,47.599252,-122.298668,"(47.599252, -122.298668)",F120041469
5270 Rainier Av S,Wires Down,05/09/2012 03:42:00 AM +0000,47.554937,-122.282393,"(47.554937, -122.282393)",F120041465
11419 Crestwood Dr S,Wires Down,05/04/2012 09:56:00 PM +0000,47.500617,-122.243679,"(47.500617, -122.243679)",F120039891
9715 8th Av Nw,Wires Down,05/04/2012 04:26:00 AM +0000,47.700226,-122.366048,"(47.700226, -122.366048)",F120039678
Beacon Av S / S Webster St,Wires Down,04/30/2012 10:40:00 PM +0000,47.535412,-122.291115,"(47.535412, -122.291115)",F120038633
1st Av / Clay St,Wires Down,04/25/2012 05:56:00 AM +0000,47.616354,-122.35155,"(47.616354, -122.35155)",F120036775
1940 Bonair Dr Sw,Wires Down,04/12/2012 03:58:00 PM +0000,47.586341,-122.395495,"(47.586341, -122.395495)",F120032536
7312 18th Av Ne,Wires Down,04/07/2012 02:35:00 PM +0000,47.681342,-122.308828,"(47.681342, -122.308828)",F120030810
358 Garfield St,Wires Down,03/23/2012 04:45:00 PM +0000,47.633159,-122.350577,"(47.633159, -122.350577)",F120025920
Nw 85th St / 15th Av Nw,Wires Down,03/21/2012 01:14:00 PM +0000,47.690609,-122.376806,"(47.690609, -122.376806)",F120025269
3405 Sw Seola Ln,Wires Down,03/15/2012 12:55:00 PM +0000,47.497267,-122.375164,"(47.497267, -122.375164)",F120023415
Roosevelt Way Ne / Ne 42nd St,Wires Down,03/04/2012 05:43:00 PM +0000,47.657514,-122.317802,"(47.657514, -122.317802)",F120020021
Ne 73rd St / Roosevelt Way Ne,Wires Down,02/28/2012 03:54:00 AM +0000,47.681554,-122.317457,"(47.681554, -122.317457)",F120018188
Broadway / Madison St,Wires Down,02/27/2012 10:27:00 PM +0000,47.611169,-122.32076,"(47.611169, -122.32076)",F120018091
36th Av / E Cherry St,Wires Down,02/21/2012 10:03:00 PM +0000,47.607917,-122.287232,"(47.607917, -122.287232)",F120016177
1203 Ne 96th St,Wires Down,02/18/2012 08:55:00 PM +0000,47.698544,-122.314837,"(47.698544, -122.314837)",F120015251
Nw 45th St / 6th Av Nw,Wires Down,02/12/2012 03:38:00 PM +0000,47.661462,-122.364006,"(47.661462, -122.364006)",F120013339
13TH AV S / S COLLEGE ST,Wires Down,02/12/2012 03:31:00 AM +0000,47.582989,-122.316003,"(47.582989, -122.316003)",F120013202
Madison St / Minor Av,Wires Down,02/11/2012 03:38:00 PM +0000,47.609802,-122.324029,"(47.609802, -122.324029)",F120013029
Rainier Av S / S Orcas St,Wires Down,02/02/2012 11:48:00 PM +0000,47.551176,-122.277664,"(47.551176, -122.277664)",F120009990
S Horton St / East Marginal Way S,Wires Down,01/28/2012 05:03:00 PM +0000,47.574388,-122.339934,"(47.574388, -122.339934)",F120008400
2556 25th Av W,Wires Down,01/26/2012 07:29:00 AM +0000,47.64239,-122.388954,"(47.64239, -122.388954)",F120007659
Glenn Way Sw / Sw Oregon St,Wires Down,01/25/2012 09:04:00 AM +0000,47.562949,-122.389482,"(47.562949, -122.389482)",F120007384
4737 Cottage Pl Sw,Wires Down,01/25/2012 06:34:00 AM +0000,47.560401,-122.362169,"(47.560401, -122.362169)",F120007348
4000 Sw Webster St,Wires Down,01/25/2012 06:14:00 AM +0000,47.535741,-122.383739,"(47.535741, -122.383739)",F120007341
10020 35th Av Sw,Wires Down,01/25/2012 03:20:00 AM +0000,47.513541,-122.376348,"(47.513541, -122.376348)",F120007268
1221 1st Av,Wires Down,01/24/2012 11:06:00 PM +0000,47.606268,-122.337677,"(47.606268, -122.337677)",F120007197
12th Av / E Cherry St,Wires Down,01/23/2012 08:46:00 PM +0000,47.608059,-122.31678,"(47.608059, -122.31678)",F120006875
13538 25th Av Ne,Wires Down,01/22/2012 06:28:00 PM +0000,47.727099,-122.301581,"(47.727099, -122.301581)",F120006517
Linden Av N / N 105th St,Wires Down,01/22/2012 05:32:00 PM +0000,47.705059,-122.347384,"(47.705059, -122.347384)",F120006512
Rainier Av S / S Genesee St,Wires Down,01/22/2012 05:09:00 AM +0000,47.564095,-122.288186,"(47.564095, -122.288186)",F120006402
10th Av S / S Thistle St,Wires Down,01/21/2012 01:49:00 PM +0000,47.528157,-122.320255,"(47.528157, -122.320255)",F120006178
10814 55th Av S,Wires Down,01/20/2012 09:12:00 PM +0000,47.503581,-122.264837,"(47.503581, -122.264837)",F120005858
3266 Belvidere Av Sw,Wires Down,01/20/2012 05:28:00 PM +0000,47.57477,-122.37922,"(47.57477, -122.37922)",F120005793
3714 S Kenyon St,Wires Down,01/20/2012 03:57:00 PM +0000,47.531552,-122.285316,"(47.531552, -122.285316)",F120005764
N 90th St / Palatine Av N,Wires Down,01/20/2012 02:47:00 AM +0000,47.694222,-122.35668,"(47.694222, -122.35668)",F120005612
3023 Sw Cambridge St,Wires Down,01/19/2012 11:38:00 PM +0000,47.518064,-122.371778,"(47.518064, -122.371778)",F120005541
9600 Rainier Av S,Wires Down,01/19/2012 06:16:00 PM +0000,47.519444,-122.257222,"(47.519444, -122.257222)",F120005435
5th Av S / S Cloverdale St,Wires Down,01/19/2012 02:55:00 PM +0000,47.526481,-122.328199,"(47.526481, -122.328199)",F120005393
2733 Ne 92nd St,Wires Down,01/18/2012 06:48:00 PM +0000,47.6957,-122.298445,"(47.6957, -122.298445)",F120005139
9201 Spear Pl S,Wires Down,01/17/2012 11:28:00 PM +0000,47.521078,-122.275245,"(47.521078, -122.275245)",F120004941
16th Av / E Union St,Wires Down,01/17/2012 01:23:00 AM +0000,47.612908,-122.311474,"(47.612908, -122.311474)",F120004669
3800 S Juneau St,Wires Down,01/14/2012 12:39:00 AM +0000,47.54974,-122.28466,"(47.54974, -122.28466)",F120003768
Dibble Av Nw / Nw 83rd St,Wires Down,01/03/2012 04:35:00 AM +0000,47.68911,-122.367271,"(47.68911, -122.367271)",F120000584
4725 S Brandon St,Wires Down,01/03/2012 04:25:00 AM +0000,47.553376,-122.273754,"(47.553376, -122.273754)",F120000580
E Mcgilvra St / 41st Av E,Wires Down,01/03/2012 03:39:00 AM +0000,47.640712,-122.27959,"(47.640712, -122.27959)",F120000571
12530 20th Av Ne,Wires Down,01/02/2012 03:31:00 AM +0000,47.71964,-122.307272,"(47.71964, -122.307272)",F120000320
1521 2nd Av,Wires Down,01/02/2012 03:03:00 AM +0000,47.609488,-122.339089,"(47.609488, -122.339089)",F120000309
