Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
6332 37th Av Sw,Automatic Fire Alarm Resd,06/22/2015 01:02:00 AM +0000,47.54626,-122.379105,"(47.54626, -122.379105)",F150068129
3610 West Laurelhurst Dr Ne,Automatic Fire Alarm Resd,06/21/2015 04:07:00 PM +0000,47.65509,-122.280661,"(47.65509, -122.280661)",F150067945
4324 55th Av Ne,Automatic Fire Alarm Resd,06/21/2015 03:18:00 PM +0000,47.659528,-122.269069,"(47.659528, -122.269069)",F150067929
3820 S Eddy St,Automatic Fire Alarm Resd,06/21/2015 04:39:00 AM +0000,47.545321,-122.28454,"(47.545321, -122.28454)",F150067805
7003 54th Av Ne,Automatic Fire Alarm Resd,06/20/2015 04:18:00 PM +0000,47.679403,-122.269554,"(47.679403, -122.269554)",F150067456
10701 Lakeside Av Ne,Automatic Fire Alarm Resd,06/20/2015 03:20:00 PM +0000,47.70772,-122.276091,"(47.70772, -122.276091)",F150067439
14332 32nd Av Ne,Automatic Fire Alarm Resd,06/20/2015 03:56:00 AM +0000,47.732238,-122.293828,"(47.732238, -122.293828)",F150067290
8648 Delridge Way Sw,Automatic Fire Alarm Resd,06/19/2015 11:35:00 PM +0000,47.526053,-122.360472,"(47.526053, -122.360472)",F150067186
3813 45th Av Sw,Automatic Fire Alarm Resd,06/18/2015 10:10:00 PM +0000,47.570109,-122.389441,"(47.570109, -122.389441)",F150066766
3717 34th Av Sw,Automatic Fire Alarm Resd,06/18/2015 09:54:00 PM +0000,47.570928,-122.375023,"(47.570928, -122.375023)",F150066757
1516 30th Av S,Automatic Fire Alarm Resd,06/18/2015 09:07:00 PM +0000,47.589434,-122.293541,"(47.589434, -122.293541)",F150066741
7940 48th Av S,Automatic Fire Alarm Resd,06/18/2015 08:55:00 PM +0000,47.531549,-122.272726,"(47.531549, -122.272726)",F150066737
8529 Stone Av N,Automatic Fire Alarm Resd,06/18/2015 04:07:00 PM +0000,47.690709,-122.341298,"(47.690709, -122.341298)",F150066634
3646 Interlake Av N,Automatic Fire Alarm Resd,06/18/2015 01:48:00 AM +0000,47.651017,-122.341367,"(47.651017, -122.341367)",F150066428
9425 17th Av Ne,Automatic Fire Alarm Resd,06/16/2015 08:14:00 PM +0000,47.696911,-122.309455,"(47.696911, -122.309455)",F150065841
362 N 76th St,Automatic Fire Alarm Resd,06/16/2015 01:24:00 PM +0000,47.68402,-122.354395,"(47.68402, -122.354395)",F150065723
4032 42nd Av S,Automatic Fire Alarm Resd,06/15/2015 03:28:00 PM +0000,47.567412,-122.280775,"(47.567412, -122.280775)",F150065311
722 N 127th St,Automatic Fire Alarm Resd,06/15/2015 02:16:00 PM +0000,47.721402,-122.349453,"(47.721402, -122.349453)",F150065289
1933 Nw 96th St,Automatic Fire Alarm Resd,06/15/2015 12:00:00 PM +0000,47.698983,-122.38114,"(47.698983, -122.38114)",F150065261
9803 57th Av S,Automatic Fire Alarm Resd,06/15/2015 03:33:00 AM +0000,47.513221,-122.262051,"(47.513221, -122.262051)",F150065155
1136 35th Av,Automatic Fire Alarm Resd,06/14/2015 10:03:00 PM +0000,47.611765,-122.288243,"(47.611765, -122.288243)",F150065029
8039 Jones Av Nw,Automatic Fire Alarm Resd,06/14/2015 06:13:00 PM +0000,47.687051,-122.386473,"(47.687051, -122.386473)",F150064942
9525 28th Av Nw,Automatic Fire Alarm Resd,06/14/2015 05:13:00 PM +0000,47.698066,-122.393502,"(47.698066, -122.393502)",F150064915
8228 Ridge Dr Ne,Automatic Fire Alarm Resd,06/14/2015 03:59:00 PM +0000,47.688285,-122.275377,"(47.688285, -122.275377)",F150064889
1811 E Calhoun St,Automatic Fire Alarm Resd,06/14/2015 03:29:00 PM +0000,47.641014,-122.308427,"(47.641014, -122.308427)",F150064884
2902 W Garfield St,Automatic Fire Alarm Resd,06/14/2015 01:58:00 PM +0000,47.633773,-122.394271,"(47.633773, -122.394271)",F150064865
4207 S Juneau St,Automatic Fire Alarm Resd,06/14/2015 03:19:00 AM +0000,47.549698,-122.28067,"(47.549698, -122.28067)",F150064705
2016 Constance Dr W,Automatic Fire Alarm Resd,06/14/2015 02:57:00 AM +0000,47.636379,-122.404605,"(47.636379, -122.404605)",F150064696
3506 E Schubert Pl,Automatic Fire Alarm Resd,06/13/2015 12:53:00 PM +0000,47.617138,-122.288037,"(47.617138, -122.288037)",F150064411
6532 Latona Av Ne,Automatic Fire Alarm Resd,06/13/2015 03:09:00 AM +0000,47.676432,-122.326191,"(47.676432, -122.326191)",F150064264
324 Nw Puget Dr,Automatic Fire Alarm Resd,06/13/2015 02:23:00 AM +0000,47.709596,-122.361091,"(47.709596, -122.361091)",F150064251
4210 E Highland Dr,Automatic Fire Alarm Resd,06/13/2015 12:36:00 AM +0000,47.629738,-122.279289,"(47.629738, -122.279289)",F150064211
1533 Nw 63rd St,Automatic Fire Alarm Resd,06/12/2015 06:55:00 PM +0000,47.674548,-122.376643,"(47.674548, -122.376643)",F150064060
9431 50th Av S,Automatic Fire Alarm Resd,06/12/2015 03:31:00 PM +0000,47.51781,-122.271078,"(47.51781, -122.271078)",F150063984
615 20th Av,Automatic Fire Alarm Resd,06/12/2015 09:14:00 AM +0000,47.607293,-122.306324,"(47.607293, -122.306324)",F150063916
2161 E Interlaken Blvd,Automatic Fire Alarm Resd,06/12/2015 02:07:00 AM +0000,47.635392,-122.30339,"(47.635392, -122.30339)",F150063785
5733 S Norfolk St,Automatic Fire Alarm Resd,06/12/2015 01:55:00 AM +0000,47.513313,-122.261603,"(47.513313, -122.261603)",F150063782
5846 Seward Park Av S,Automatic Fire Alarm Resd,06/11/2015 11:40:00 PM +0000,47.550384,-122.260194,"(47.550384, -122.260194)",F150063723
1132 38th Av,Automatic Fire Alarm Resd,06/11/2015 09:46:00 PM +0000,47.612402,-122.284937,"(47.612402, -122.284937)",F150063680
6322 High Point Dr Sw,Automatic Fire Alarm Resd,06/11/2015 07:40:00 PM +0000,47.547152,-122.368985,"(47.547152, -122.368985)",F150063602
10047 61st Av S,Automatic Fire Alarm Resd,06/10/2015 11:42:00 PM +0000,47.511204,-122.257057,"(47.511204, -122.257057)",F150063167
935 31st Av S,Automatic Fire Alarm Resd,06/10/2015 07:15:00 AM +0000,47.594431,-122.292738,"(47.594431, -122.292738)",F150062895
7700 East Green Lake Dr N,Automatic Fire Alarm Resd,06/10/2015 01:06:00 AM +0000,47.684397,-122.335013,"(47.684397, -122.335013)",F150062767
221 Howe St,Automatic Fire Alarm Resd,06/10/2015 12:17:00 AM +0000,47.635713,-122.352923,"(47.635713, -122.352923)",F150062744
2502 41st Av Sw,Automatic Fire Alarm Resd,06/10/2015 12:10:00 AM +0000,47.581995,-122.383863,"(47.581995, -122.383863)",F150062737
5608 18th Av Sw,Automatic Fire Alarm Resd,06/10/2015 12:06:00 AM +0000,47.552219,-122.357077,"(47.552219, -122.357077)",F150062734
4303 Sw Donovan St,Automatic Fire Alarm Resd,06/09/2015 09:28:00 PM +0000,47.526055,-122.387563,"(47.526055, -122.387563)",F150062669
1534 Magnolia Way W,Automatic Fire Alarm Resd,06/08/2015 04:38:00 PM +0000,47.632537,-122.390536,"(47.632537, -122.390536)",F150062082
6218 Seaview Av Nw,Automatic Fire Alarm Resd,06/08/2015 08:13:00 AM +0000,47.672856,-122.406356,"(47.672856, -122.406356)",F150061977
1005 Belmont Pl E,Automatic Fire Alarm Resd,06/08/2015 03:54:00 AM +0000,47.627719,-122.324243,"(47.627719, -122.324243)",F150061885
7351 32nd Av Sw,Automatic Fire Alarm Resd,06/08/2015 01:53:00 AM +0000,47.536913,-122.373897,"(47.536913, -122.373897)",F150061840
4324 Ne 55th St,Automatic Fire Alarm Resd,06/08/2015 01:20:00 AM +0000,47.668613,-122.281815,"(47.668613, -122.281815)",F150061824
12053 20th Av Ne,Automatic Fire Alarm Resd,06/08/2015 12:58:00 AM +0000,47.716217,-122.307192,"(47.716217, -122.307192)",F150061820
8311 14th Av Nw,Automatic Fire Alarm Resd,06/07/2015 04:07:00 PM +0000,47.688828,-122.374099,"(47.688828, -122.374099)",F150061637
1130 Grand Av,Automatic Fire Alarm Resd,06/07/2015 05:03:00 AM +0000,47.611558,-122.283376,"(47.611558, -122.283376)",F150061479
1417 N 97th St,Automatic Fire Alarm Resd,06/07/2015 04:12:00 AM +0000,47.699609,-122.341061,"(47.699609, -122.341061)",F150061455
14045 Palatine Av N,Automatic Fire Alarm Resd,06/06/2015 09:48:00 PM +0000,47.73079,-122.356907,"(47.73079, -122.356907)",F150061312
8502 Burke Av N,Automatic Fire Alarm Resd,06/06/2015 03:58:00 PM +0000,47.690496,-122.335039,"(47.690496, -122.335039)",F150061194
7317 10th Av Nw,Automatic Fire Alarm Resd,06/06/2015 12:51:00 PM +0000,47.681586,-122.369388,"(47.681586, -122.369388)",F150061161
8305 17th Av Nw,Automatic Fire Alarm Resd,06/06/2015 01:41:00 AM +0000,47.68877,-122.378949,"(47.68877, -122.378949)",F150060977
1554 Ne 95th St,Automatic Fire Alarm Resd,06/06/2015 12:46:00 AM +0000,47.697611,-122.31136,"(47.697611, -122.31136)",F150060948
7557 32nd Av Ne,Automatic Fire Alarm Resd,06/05/2015 02:26:00 AM +0000,47.68356,-122.293712,"(47.68356, -122.293712)",F150060540
8048 18th Av Ne,Automatic Fire Alarm Resd,06/04/2015 02:23:00 AM +0000,47.687107,-122.308934,"(47.687107, -122.308934)",F150060112
128 Lake Washington Blvd E,Automatic Fire Alarm Resd,06/03/2015 11:36:00 PM +0000,47.61831,-122.281538,"(47.61831, -122.281538)",F150060043
3923 40th Av Sw,Automatic Fire Alarm Resd,06/03/2015 09:47:00 PM +0000,47.569063,-122.382806,"(47.569063, -122.382806)",F150059998
7748 Corliss Av N,Automatic Fire Alarm Resd,06/03/2015 04:39:00 PM +0000,47.685355,-122.330424,"(47.685355, -122.330424)",F150059878
2108 N 44th St,Automatic Fire Alarm Resd,06/03/2015 01:41:00 PM +0000,47.660296,-122.333647,"(47.660296, -122.333647)",F150059824
4011 Ashworth Av N,Automatic Fire Alarm Resd,06/02/2015 11:44:00 PM +0000,47.655798,-122.339857,"(47.655798, -122.339857)",F150059660
907 14th Av E,Automatic Fire Alarm Resd,06/02/2015 10:53:00 PM +0000,47.626934,-122.314593,"(47.626934, -122.314593)",F150059635
3811 Ne 90th St,Automatic Fire Alarm Resd,06/02/2015 10:25:00 PM +0000,47.693812,-122.287796,"(47.693812, -122.287796)",F150059626
5409 Ne 55th St,Automatic Fire Alarm Resd,06/02/2015 07:23:00 PM +0000,47.668499,-122.270413,"(47.668499, -122.270413)",F150059575
3616 Sw Brandon St,Automatic Fire Alarm Resd,06/02/2015 03:28:00 PM +0000,47.553796,-122.37782,"(47.553796, -122.37782)",F150059507
5409 Ne 55th St,Automatic Fire Alarm Resd,06/02/2015 01:53:00 PM +0000,47.668499,-122.270413,"(47.668499, -122.270413)",F150059478
10017 Renton Av S,Automatic Fire Alarm Resd,06/02/2015 12:28:00 AM +0000,47.511582,-122.26161,"(47.511582, -122.26161)",F150059295
1664 Federal Av E,Automatic Fire Alarm Resd,06/01/2015 05:30:00 AM +0000,47.633729,-122.319069,"(47.633729, -122.319069)",F150058999
12283 Densmore Av N,Automatic Fire Alarm Resd,06/01/2015 12:11:00 AM +0000,47.717791,-122.337658,"(47.717791, -122.337658)",F150058880
4140 38th Av Sw,Automatic Fire Alarm Resd,05/31/2015 03:32:00 PM +0000,47.566246,-122.380088,"(47.566246, -122.380088)",F150058728
9217 Fauntleroy Way Sw,Automatic Fire Alarm Resd,05/31/2015 05:00:00 AM +0000,47.520909,-122.393492,"(47.520909, -122.393492)",F150058571
3708 Densmore Av N,Automatic Fire Alarm Resd,05/30/2015 05:09:00 PM +0000,47.652068,-122.3375,"(47.652068, -122.3375)",F150058305
9108 View Av Nw,Automatic Fire Alarm Resd,05/30/2015 03:31:00 PM +0000,47.695479,-122.40138,"(47.695479, -122.40138)",F150058288
302 29th Av,Automatic Fire Alarm Resd,05/30/2015 02:13:00 AM +0000,47.604206,-122.294925,"(47.604206, -122.294925)",F150058086
2714 W Elmore St,Automatic Fire Alarm Resd,05/30/2015 02:12:00 AM +0000,47.657701,-122.391351,"(47.657701, -122.391351)",F150058083
306 Nw 127th St,Automatic Fire Alarm Resd,05/29/2015 05:35:00 PM +0000,47.721451,-122.361251,"(47.721451, -122.361251)",F150057887
4017 50th Av S,Automatic Fire Alarm Resd,05/29/2015 02:02:00 AM +0000,47.567445,-122.270752,"(47.567445, -122.270752)",F150057660
3432 Beach Dr Sw,Automatic Fire Alarm Resd,05/28/2015 08:06:00 PM +0000,47.573654,-122.416325,"(47.573654, -122.416325)",F150057525
3242 Lakewood Av S,Automatic Fire Alarm Resd,05/28/2015 04:40:00 AM +0000,47.574286,-122.282268,"(47.574286, -122.282268)",F150057261
7721 1st Av Ne,Automatic Fire Alarm Resd,05/28/2015 12:55:00 AM +0000,47.685166,-122.328309,"(47.685166, -122.328309)",F150057204
10371 Rainier Av S,Automatic Fire Alarm Resd,05/27/2015 02:23:00 AM +0000,47.51026,-122.23838,"(47.51026, -122.23838)",F150056862
6025 29th Av Ne,Automatic Fire Alarm Resd,05/27/2015 12:46:00 AM +0000,47.672174,-122.296343,"(47.672174, -122.296343)",F150056816
2701 Ne 94th St,Automatic Fire Alarm Resd,05/26/2015 11:38:00 PM +0000,47.69661,-122.298756,"(47.69661, -122.298756)",F150056803
4026 33rd Av W,Automatic Fire Alarm Resd,05/26/2015 09:14:00 PM +0000,47.656097,-122.399521,"(47.656097, -122.399521)",F150056745
1500 42nd Av E,Automatic Fire Alarm Resd,05/26/2015 05:24:00 PM +0000,47.632148,-122.278553,"(47.632148, -122.278553)",F150056646
228 Nw 41st St,Automatic Fire Alarm Resd,05/26/2015 07:47:00 AM +0000,47.656342,-122.359533,"(47.656342, -122.359533)",F150056536
317 26th Av E,Automatic Fire Alarm Resd,05/25/2015 08:28:00 PM +0000,47.622101,-122.2985,"(47.622101, -122.2985)",F150056359
608 34th Av,Automatic Fire Alarm Resd,05/25/2015 02:54:00 AM +0000,47.606874,-122.289443,"(47.606874, -122.289443)",F150056098
541 29th Av,Automatic Fire Alarm Resd,05/25/2015 12:11:00 AM +0000,47.606538,-122.294914,"(47.606538, -122.294914)",F150056060
3925 Sw 106th St,Automatic Fire Alarm Resd,05/24/2015 08:24:00 PM +0000,47.508241,-122.381841,"(47.508241, -122.381841)",F150055985
4122 49th Av Sw,Automatic Fire Alarm Resd,05/24/2015 07:22:00 PM +0000,47.566473,-122.394811,"(47.566473, -122.394811)",F150055972
5084 57th Av S,Automatic Fire Alarm Resd,05/24/2015 04:47:00 PM +0000,47.55613,-122.263457,"(47.55613, -122.263457)",F150055930
715 30th Av S,Automatic Fire Alarm Resd,05/24/2015 04:28:00 PM +0000,47.596541,-122.293896,"(47.596541, -122.293896)",F150055922
3813 23rd Av W,Automatic Fire Alarm Resd,05/23/2015 07:06:00 PM +0000,47.654156,-122.385994,"(47.654156, -122.385994)",F150055629
3710 40th Av Sw,Automatic Fire Alarm Resd,05/22/2015 10:23:00 PM +0000,47.571119,-122.382527,"(47.571119, -122.382527)",F150055294
615 20th Av,Automatic Fire Alarm Resd,05/22/2015 05:47:00 PM +0000,47.607293,-122.306324,"(47.607293, -122.306324)",F150055176
12622 10th Av Ne,Automatic Fire Alarm Resd,05/22/2015 04:46:00 PM +0000,47.720453,-122.318129,"(47.720453, -122.318129)",F150055151
13300 11th Av Ne,Automatic Fire Alarm Resd,05/22/2015 03:48:00 PM +0000,47.725193,-122.316801,"(47.725193, -122.316801)",F150055126
2523 23rd Av S,Automatic Fire Alarm Resd,05/22/2015 02:23:00 AM +0000,47.580771,-122.303299,"(47.580771, -122.303299)",F150054958
8344 32nd Av Nw,Automatic Fire Alarm Resd,05/21/2015 09:53:00 PM +0000,47.689381,-122.398325,"(47.689381, -122.398325)",F150054831
2323 18th Av S,Automatic Fire Alarm Resd,05/21/2015 06:38:00 PM +0000,47.582739,-122.30948,"(47.582739, -122.30948)",F150054761
3966 59th Av Sw,Automatic Fire Alarm Resd,05/21/2015 05:11:00 AM +0000,47.568759,-122.408451,"(47.568759, -122.408451)",F150054584
4207 S Juneau St,Automatic Fire Alarm Resd,05/21/2015 02:15:00 AM +0000,47.549698,-122.28067,"(47.549698, -122.28067)",F150054526
2814 S Washington St,Automatic Fire Alarm Resd,05/20/2015 01:35:00 PM +0000,47.600863,-122.295721,"(47.600863, -122.295721)",F150054260
3242 Lakewood Av S,Automatic Fire Alarm Resd,05/20/2015 01:52:00 AM +0000,47.574286,-122.282268,"(47.574286, -122.282268)",F150054110
1202 S Cloverdale St,Automatic Fire Alarm Resd,05/20/2015 12:04:00 AM +0000,47.526449,-122.317555,"(47.526449, -122.317555)",F150054072
635 Nw 81st St,Automatic Fire Alarm Resd,05/19/2015 08:36:00 PM +0000,47.687662,-122.363784,"(47.687662, -122.363784)",F150053996
2672 37th Av Sw,Automatic Fire Alarm Resd,05/19/2015 04:35:00 PM +0000,47.57982,-122.378074,"(47.57982, -122.378074)",F150053917
7802 Renton Av S,Automatic Fire Alarm Resd,05/19/2015 04:09:00 PM +0000,47.532474,-122.278571,"(47.532474, -122.278571)",F150053910
6040 36th Av Sw,Automatic Fire Alarm Resd,05/19/2015 03:10:00 AM +0000,47.548102,-122.377721,"(47.548102, -122.377721)",F150053735
2811 42nd Av W,Automatic Fire Alarm Resd,05/18/2015 05:57:00 PM +0000,47.645077,-122.410941,"(47.645077, -122.410941)",F150053528
4660 Ne 89th St,Automatic Fire Alarm Resd,05/18/2015 12:27:00 AM +0000,47.693268,-122.276533,"(47.693268, -122.276533)",F150053250
1124 19th Av,Automatic Fire Alarm Resd,05/17/2015 07:25:00 PM +0000,47.611418,-122.307542,"(47.611418, -122.307542)",F150053157
1826 S Massachusetts St,Automatic Fire Alarm Resd,05/17/2015 02:17:00 AM +0000,47.588427,-122.309182,"(47.588427, -122.309182)",F150052897
918 18th Av E,Automatic Fire Alarm Resd,05/17/2015 12:48:00 AM +0000,47.627015,-122.308641,"(47.627015, -122.308641)",F150052871
12002 9th Av Nw,Automatic Fire Alarm Resd,05/16/2015 10:23:00 PM +0000,47.71605,-122.367628,"(47.71605, -122.367628)",F150052826
2337 W Newton St,Automatic Fire Alarm Resd,05/16/2015 06:20:00 PM +0000,47.637,-122.387216,"(47.637, -122.387216)",F150052729
8001 23rd Av Nw,Automatic Fire Alarm Resd,05/16/2015 05:44:00 PM +0000,47.686819,-122.3854,"(47.686819, -122.3854)",F150052708
8228 Ridge Dr Ne,Automatic Fire Alarm Resd,05/16/2015 05:20:00 PM +0000,47.688285,-122.275377,"(47.688285, -122.275377)",F150052692
3851 35th Av W,Automatic Fire Alarm Resd,05/16/2015 04:15:00 PM +0000,47.65451,-122.402274,"(47.65451, -122.402274)",F150052672
3917 S Angel Pl,Automatic Fire Alarm Resd,05/16/2015 05:14:00 AM +0000,47.5446,-122.283177,"(47.5446, -122.283177)",F150052531
6827 49th Av Ne,Automatic Fire Alarm Resd,05/16/2015 01:20:00 AM +0000,47.677834,-122.275596,"(47.677834, -122.275596)",F150052478
9840 California Av Sw,Automatic Fire Alarm Resd,05/15/2015 02:52:00 AM +0000,47.515263,-122.387484,"(47.515263, -122.387484)",F150052088
1905 Ne Naomi Pl,Automatic Fire Alarm Resd,05/14/2015 11:41:00 PM +0000,47.673857,-122.307578,"(47.673857, -122.307578)",F150052004
12244 8th Av Nw,Automatic Fire Alarm Resd,05/13/2015 11:33:00 PM +0000,47.71782,-122.366338,"(47.71782, -122.366338)",F150051487
6035 39th Av Ne,Automatic Fire Alarm Resd,05/13/2015 10:59:00 PM +0000,47.672461,-122.285788,"(47.672461, -122.285788)",F150051469
5518 Ashworth Av N,Automatic Fire Alarm Resd,05/13/2015 05:10:00 PM +0000,47.668903,-122.339049,"(47.668903, -122.339049)",F150051351
9351 Fauntleroy Way Sw,Automatic Fire Alarm Resd,05/13/2015 03:45:00 PM +0000,47.5193,-122.394179,"(47.5193, -122.394179)",F150051322
4047 41st Av S,Automatic Fire Alarm Resd,05/13/2015 11:31:00 AM +0000,47.567088,-122.281793,"(47.567088, -122.281793)",F150051247
7909 9th Av Sw,Automatic Fire Alarm Resd,05/13/2015 04:12:00 AM +0000,47.531854,-122.346778,"(47.531854, -122.346778)",F150051155
10411 Maplewood Pl Sw,Automatic Fire Alarm Resd,05/13/2015 03:27:00 AM +0000,47.508946,-122.391153,"(47.508946, -122.391153)",F150051140
2113 3rd Av W,Automatic Fire Alarm Resd,05/12/2015 05:34:00 PM +0000,47.638176,-122.360949,"(47.638176, -122.360949)",F150050946
4243 Palatine Av N,Automatic Fire Alarm Resd,05/12/2015 04:06:00 PM +0000,47.658501,-122.356118,"(47.658501, -122.356118)",F150050916
3406 Nw 59th St,Automatic Fire Alarm Resd,05/12/2015 04:06:00 AM +0000,47.671301,-122.401171,"(47.671301, -122.401171)",F150050761
810 22nd Av,Automatic Fire Alarm Resd,05/11/2015 11:18:00 PM +0000,47.609113,-122.303715,"(47.609113, -122.303715)",F150050664
403 Nw 42nd St,Automatic Fire Alarm Resd,05/11/2015 10:48:00 PM +0000,47.657767,-122.361894,"(47.657767, -122.361894)",F150050657
3218 S Ferdinand St,Automatic Fire Alarm Resd,05/11/2015 09:56:00 PM +0000,47.557866,-122.291247,"(47.557866, -122.291247)",F150050637
6893 Holly Park Dr S,Automatic Fire Alarm Resd,05/10/2015 08:26:00 PM +0000,47.540549,-122.288403,"(47.540549, -122.288403)",F150050271
2834 Nw 57th St,Automatic Fire Alarm Resd,05/10/2015 08:11:00 PM +0000,47.670193,-122.393337,"(47.670193, -122.393337)",F150050267
8528 Dibble Av Nw,Automatic Fire Alarm Resd,05/10/2015 01:03:00 AM +0000,47.690844,-122.367268,"(47.690844, -122.367268)",F150049953
1249 Nw Elford Dr,Automatic Fire Alarm Resd,05/09/2015 11:29:00 PM +0000,47.728997,-122.370819,"(47.728997, -122.370819)",F150049910
4921 28th Av S,Automatic Fire Alarm Resd,05/09/2015 10:08:00 PM +0000,47.5582,-122.296827,"(47.5582, -122.296827)",F150049866
4502 46th Av Sw,Automatic Fire Alarm Resd,05/09/2015 02:43:00 AM +0000,47.562933,-122.390834,"(47.562933, -122.390834)",F150049539
6238 Lake Shore Dr S,Automatic Fire Alarm Resd,05/09/2015 02:18:00 AM +0000,47.546618,-122.259179,"(47.546618, -122.259179)",F150049525
1212 3rd Av N,Automatic Fire Alarm Resd,05/09/2015 02:03:00 AM +0000,47.629802,-122.351285,"(47.629802, -122.351285)",F150049516
,Automatic Fire Alarm Resd,05/08/2015 05:04:00 PM +0000,,,"(0, 0)",F150049262
2310 16th Av S,Automatic Fire Alarm Resd,05/08/2015 04:56:00 PM +0000,47.582879,-122.31209,"(47.582879, -122.31209)",F150049255
6003 1st Av Ne,Automatic Fire Alarm Resd,05/08/2015 11:58:00 AM +0000,47.672293,-122.328212,"(47.672293, -122.328212)",F150049191
1923 1st Av,Automatic Fire Alarm Resd,05/08/2015 03:14:00 AM +0000,47.610317,-122.341382,"(47.610317, -122.341382)",F150049054
5141 S Frontenac St,Automatic Fire Alarm Resd,05/08/2015 02:00:00 AM +0000,47.5398,-122.268773,"(47.5398, -122.268773)",F150049022
2351 21st Av S,Automatic Fire Alarm Resd,05/07/2015 06:25:00 PM +0000,47.582448,-122.305565,"(47.582448, -122.305565)",F150048848
4421 4th Av Ne,Automatic Fire Alarm Resd,05/07/2015 05:11:00 PM +0000,47.660435,-122.32405,"(47.660435, -122.32405)",F150048820
3219 37th Pl S,Automatic Fire Alarm Resd,05/07/2015 04:10:00 PM +0000,47.57495,-122.286634,"(47.57495, -122.286634)",F150048796
510 10th Av E,Automatic Fire Alarm Resd,05/06/2015 01:29:00 AM +0000,47.62323,-122.319905,"(47.62323, -122.319905)",F150048258
1519 Mcgilvra Blvd E,Automatic Fire Alarm Resd,05/05/2015 11:45:00 PM +0000,47.632405,-122.28131,"(47.632405, -122.28131)",F150048219
4827 49th Av Sw,Automatic Fire Alarm Resd,05/05/2015 05:45:00 PM +0000,47.559119,-122.394917,"(47.559119, -122.394917)",F150048088
9708 14th Av Nw,Automatic Fire Alarm Resd,05/05/2015 04:38:00 PM +0000,47.699403,-122.374101,"(47.699403, -122.374101)",F150048057
4201 E Lee St,Automatic Fire Alarm Resd,05/05/2015 02:28:00 AM +0000,47.630942,-122.278549,"(47.630942, -122.278549)",F150047888
9411 25th Av Sw,Automatic Fire Alarm Resd,05/05/2015 02:26:00 AM +0000,47.519092,-122.364557,"(47.519092, -122.364557)",F150047885
3417 West Viewmont Way W,Automatic Fire Alarm Resd,05/05/2015 01:59:00 AM +0000,47.650711,-122.409559,"(47.650711, -122.409559)",F150047878
3426 Nw 57th St,Automatic Fire Alarm Resd,05/04/2015 04:29:00 PM +0000,47.670432,-122.403185,"(47.670432, -122.403185)",F150047647
2962 S Adams St,Automatic Fire Alarm Resd,05/03/2015 09:29:00 PM +0000,47.565273,-122.295844,"(47.565273, -122.295844)",F150047368
922 18th Av E,Automatic Fire Alarm Resd,05/03/2015 04:46:00 AM +0000,47.627052,-122.30864,"(47.627052, -122.30864)",F150047156
4108 42nd Av S,Automatic Fire Alarm Resd,05/03/2015 02:53:00 AM +0000,47.5664,-122.280764,"(47.5664, -122.280764)",F150047115
3838 Ne 98th St,Automatic Fire Alarm Resd,05/03/2015 01:50:00 AM +0000,47.700176,-122.287495,"(47.700176, -122.287495)",F150047099
3711 W Prosper St,Automatic Fire Alarm Resd,05/02/2015 10:51:00 PM +0000,47.649503,-122.404784,"(47.649503, -122.404784)",F150047023
470 Mcgraw St,Automatic Fire Alarm Resd,05/02/2015 03:45:00 AM +0000,47.639979,-122.347877,"(47.639979, -122.347877)",F150046670
525 N 71st St,Automatic Fire Alarm Resd,05/01/2015 11:50:00 PM +0000,47.680314,-122.352261,"(47.680314, -122.352261)",F150046550
2209 E Lake Washington Blvd,Automatic Fire Alarm Resd,05/01/2015 05:33:00 AM +0000,47.64401,-122.303926,"(47.64401, -122.303926)",F150046278
6238 51st Av Ne,Automatic Fire Alarm Resd,05/01/2015 04:16:00 AM +0000,47.674279,-122.272784,"(47.674279, -122.272784)",F150046256
4515 W Raye St,Automatic Fire Alarm Resd,04/30/2015 02:08:00 AM +0000,47.643942,-122.415084,"(47.643942, -122.415084)",F150045828
5612 56th Av Ne,Automatic Fire Alarm Resd,04/30/2015 01:10:00 AM +0000,47.66971,-122.268012,"(47.66971, -122.268012)",F150045815
1811 E Mercer St,Automatic Fire Alarm Resd,04/29/2015 11:26:00 PM +0000,47.624425,-122.30852,"(47.624425, -122.30852)",F150045762
6044 32nd Av S,Automatic Fire Alarm Resd,04/29/2015 06:57:00 PM +0000,47.547697,-122.291553,"(47.547697, -122.291553)",F150045673
4868 Beach Dr Sw,Automatic Fire Alarm Resd,04/28/2015 07:11:00 PM +0000,47.558327,-122.401773,"(47.558327, -122.401773)",F150045300
13535 Northshire Rd Nw,Automatic Fire Alarm Resd,04/27/2015 11:06:00 PM +0000,47.727259,-122.362305,"(47.727259, -122.362305)",F150045005
470 Mcgraw St,Automatic Fire Alarm Resd,04/27/2015 10:35:00 PM +0000,47.639979,-122.347877,"(47.639979, -122.347877)",F150044994
11745 Durland Av Ne,Automatic Fire Alarm Resd,04/27/2015 09:50:00 PM +0000,47.714816,-122.281148,"(47.714816, -122.281148)",F150044974
2509 Ne 83rd St,Automatic Fire Alarm Resd,04/27/2015 04:42:00 PM +0000,47.68945,-122.301353,"(47.68945, -122.301353)",F150044874
4230 Ne 110th St,Automatic Fire Alarm Resd,04/27/2015 01:06:00 AM +0000,47.708623,-122.281471,"(47.708623, -122.281471)",F150044674
